match_id,player,team,opposition,venue,season,role,runs,balls_faced,fours,sixes,wickets,runs_conceded,balls_bowled,dot_balls,catches,stumpings,run_outs,points
2021-04-09,DT Christian,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,1,3,0,0,0,21,12,3,1,0,0,8
2021-04-09,RM Patidar,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,8,8,1,0,0,0,0,0,0,0,0,16
2021-04-09,M Jansen,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,2,0,0,2,30,25,7,0,0,0,61
2021-04-09,GJ Maxwell,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,39,28,3,2,0,0,0,0,0,0,0,73
2021-04-09,Washington Sundar,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,10,15,0,0,1,7,6,2,1,0,0,39
2021-04-09,Mohammed Siraj,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,1,0,0,0,22,24,12,0,0,0,20
2021-04-09,KH Pandya,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,7,6,1,0,1,25,24,9,1,0,0,51
2021-04-09,Ishan Kishan,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,28,19,2,1,0,0,0,0,0,0,0,52
2021-04-09,HV Patel,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,4,3,0,0,5,27,25,12,0,0,0,183
2021-04-09,KA Jamieson,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,4,4,0,0,1,27,25,13,0,0,0,48
2021-04-09,RG Sharma,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,19,15,1,1,0,0,0,0,0,0,0,33
2021-04-09,TA Boult,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,1,36,24,12,0,0,0,49
2021-04-09,KA Pollard,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,7,9,1,0,0,0,0,0,0,0,0,15
2021-04-09,CA Lynn,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,49,35,4,3,0,0,0,0,2,0,0,93
2021-04-09,AB de Villiers,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,48,27,4,2,0,0,0,0,1,0,0,90
2021-04-09,Shahbaz Ahmed,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,1,2,0,0,0,14,6,0,0,0,0,5
2021-04-09,SA Yadav,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,31,22,4,1,0,0,0,0,0,0,0,63
2021-04-09,V Kohli,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,33,29,4,0,0,0,0,0,0,0,0,57
2021-04-09,RD Chahar,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,0,43,24,4,1,0,0,6
2021-04-09,JJ Bumrah,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,1,2,0,0,2,26,24,10,0,0,0,75
2021-04-09,YS Chahal,Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,0,41,24,8,0,0,0,10
2021-04-09,HH Pandya,Mumbai Indians,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,13,10,2,0,0,0,0,0,0,0,0,27
2021-04-10,MM Ali,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,36,24,4,2,0,33,19,2,1,0,0,74
2021-04-10,PP Shaw,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,72,38,9,3,0,0,0,0,0,0,0,144
2021-04-10,AT Rayudu,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,23,15,1,2,0,0,0,0,0,0,0,47
2021-04-10,F du Plessis,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,0,3,0,0,0,0,0,0,0,0,0,2
2021-04-10,RA Jadeja,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,26,17,3,0,0,16,12,2,0,0,0,52
2021-04-10,RR Pant,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,15,12,2,0,0,0,0,0,0,0,0,27
2021-04-10,AM Rahane,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,0,0,0,0,0,0,4
2021-04-10,S Dhawan,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,85,53,10,2,0,0,0,0,3,0,0,161
2021-04-10,SM Curran,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,34,15,4,2,0,24,12,2,1,0,0,74
2021-04-10,SO Hetmyer,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,0,0,0,0,0,0,4
2021-04-10,MS Dhoni,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,0,2,0,0,0,0,0,0,0,0,0,2
2021-04-10,SN Thakur,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,2,53,22,6,0,0,0,62
2021-04-10,TK Curran,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,1,40,24,7,0,0,0,36
2021-04-10,DL Chahar,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,36,24,8,0,0,0,12
2021-04-10,DJ Bravo,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,1,28,24,7,0,0,0,38
2021-04-10,A Mishra,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,27,18,4,0,0,0,8
2021-04-10,MP Stoinis,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,14,9,3,0,0,31,13,2,0,0,0,26
2021-04-10,R Ashwin,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,1,48,24,8,0,0,0,33
2021-04-10,SK Raina,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,54,36,3,4,0,0,0,0,0,0,0,104
2021-04-10,RD Gaikwad,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,5,8,1,0,0,0,0,0,0,0,0,13
2021-04-10,CR Woakes,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,2,19,18,10,0,0,0,74
2021-04-10,Avesh Khan,Delhi Capitals,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,2,23,24,11,0,0,0,85
2021-04-11,V Shankar,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,11,7,0,1,0,14,6,0,1,0,0,21
2021-04-11,AD Russell,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,5,5,1,0,1,32,18,5,0,0,0,41
2021-04-11,Mohammad Nabi,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,14,11,2,0,2,32,24,9,0,0,0,85
2021-04-11,RA Tripathi,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,53,29,5,2,0,0,0,0,0,0,0,103
2021-04-11,B Kumar,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,1,45,24,10,0,0,0,37
2021-04-11,Sandeep Sharma,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,0,35,18,5,0,0,0,5
2021-04-11,KD Karthik,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,22,9,2,1,0,0,0,0,1,0,0,40
2021-04-11,Abdul Samad,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,19,8,0,2,0,0,0,0,2,0,0,35
2021-04-11,Shubman Gill,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,15,13,1,1,0,0,0,0,0,0,0,29
2021-04-11,EJG Morgan,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,2,3,0,0,0,0,0,0,2,0,0,6
2021-04-11,JM Bairstow,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,55,40,5,3,0,0,0,0,0,0,0,107
2021-04-11,Harbhajan Singh,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,0,8,6,3,0,0,0,7
2021-04-11,T Natarajan,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,1,37,24,7,0,0,0,36
2021-04-11,M Prasidh Krishna,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,2,35,24,11,0,0,0,65
2021-04-11,PJ Cummins,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,1,30,24,9,0,0,0,38
2021-04-11,N Rana,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,80,56,9,4,0,0,0,0,1,0,0,158
2021-04-11,DA Warner,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,3,4,0,0,0,0,0,0,0,0,0,7
2021-04-11,Shakib Al Hasan,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,3,5,0,0,1,34,24,8,0,0,0,48
2021-04-11,WP Saha,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,7,6,0,1,0,0,0,0,1,0,0,17
2021-04-11,Rashid Khan,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,2,24,24,10,0,0,0,76
2021-04-11,MK Pandey,Sunrisers Hyderabad,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,61,44,2,3,0,0,0,0,1,0,0,101
2021-04-11,CV Varun,Kolkata Knight Riders,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,0,38,24,4,0,0,0,8
2021-04-12,N Pooran,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,1,0,0,0,0,0,0,0,0,0,2
2021-04-12,C Sakariya,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,3,31,25,13,1,0,0,96
2021-04-12,MA Agarwal,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,14,9,2,0,0,0,0,0,0,0,0,26
2021-04-12,JC Buttler,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,25,13,5,0,0,0,0,0,0,0,0,59
2021-04-12,M Vohra,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,12,8,1,1,0,0,0,0,0,0,0,26
2021-04-12,S Gopal,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,40,18,3,0,0,0,1
2021-04-12,S Dube,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,23,15,3,0,0,20,6,1,0,0,0,44
2021-04-12,KL Rahul,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,91,49,7,5,0,0,0,0,2,0,0,171
2021-04-12,M Ashwin,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,45,25,5,0,0,0,7
2021-04-12,JA Richardson,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,2,0,0,1,55,24,5,0,0,0,34
2021-04-12,Arshdeep Singh,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,3,35,24,9,0,0,0,92
2021-04-12,RP Meredith,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,1,49,24,6,0,0,0,29
2021-04-12,R Parag,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,25,11,1,3,1,7,6,2,1,0,0,88
2021-04-12,DJ Hooda,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,64,27,4,6,0,0,0,0,2,0,0,134
2021-04-12,Mustafizur Rahman,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,45,25,4,0,0,0,8
2021-04-12,M Shahrukh Khan,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,6,4,1,0,0,0,0,0,0,0,0,14
2021-04-12,R Tewatia,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,2,4,0,0,0,25,12,2,1,0,0,2
2021-04-12,CH Morris,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,2,4,0,0,2,41,24,8,1,0,0,64
2021-04-12,BA Stokes,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,3,0,0,0,12,6,2,1,0,0,4
2021-04-12,CH Gayle,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,40,28,4,2,0,0,0,0,0,0,0,78
2021-04-12,Mohammed Shami,Punjab Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,2,33,24,13,0,0,0,67
2021-04-12,SV Samson,Rajasthan Royals,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,119,62,12,7,0,0,0,0,1,0,0,235
2021-04-13,AD Russell,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,9,14,1,0,5,15,12,6,1,0,0,160
2021-04-13,M Jansen,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,1,0,0,0,17,12,5,1,0,0,7
2021-04-13,RA Tripathi,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,5,5,0,0,0,0,0,0,1,0,0,9
2021-04-13,KD Karthik,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,8,11,0,0,0,0,0,0,1,0,0,12
2021-04-13,Q de Kock,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,2,6,0,0,0,0,0,0,1,1,0,6
2021-04-13,Shubman Gill,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,33,24,5,1,0,0,0,0,2,0,0,69
2021-04-13,EJG Morgan,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,7,7,1,0,0,0,0,0,0,0,0,15
2021-04-13,KH Pandya,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,15,9,3,0,1,13,24,13,0,0,0,75
2021-04-13,Ishan Kishan,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,1,3,0,0,0,0,0,0,0,0,0,5
2021-04-13,Harbhajan Singh,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,2,2,0,0,0,17,12,6,0,0,0,12
2021-04-13,RG Sharma,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,43,32,3,1,0,9,6,0,0,0,0,71
2021-04-13,M Prasidh Krishna,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,1,46,24,7,2,0,0,32
2021-04-13,PJ Cummins,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,1,0,0,2,24,24,12,1,0,0,74
2021-04-13,TA Boult,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,2,27,24,12,0,0,0,76
2021-04-13,KA Pollard,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,5,8,1,0,0,12,6,2,1,0,0,15
2021-04-13,N Rana,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,57,47,6,2,0,0,0,0,0,0,0,105
2021-04-13,Shakib Al Hasan,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,9,9,1,0,1,23,24,4,1,0,0,50
2021-04-13,SA Yadav,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,56,36,7,2,0,0,0,0,1,0,0,112
2021-04-13,RD Chahar,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,8,7,0,0,4,31,24,10,0,0,0,130
2021-04-13,JJ Bumrah,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,1,0,0,0,33,25,7,0,0,0,9
2021-04-13,CV Varun,Kolkata Knight Riders,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,1,27,24,9,0,0,0,40
2021-04-13,HH Pandya,Mumbai Indians,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,15,17,2,0,0,0,0,0,0,0,0,27
2021-04-14,DT Christian,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,1,2,0,0,0,7,6,1,2,0,0,6
2021-04-14,V Shankar,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,3,5,0,0,0,0,0,0,1,0,0,7
2021-04-14,D Padikkal,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,11,13,2,0,0,0,0,0,0,0,0,23
2021-04-14,B Kumar,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,2,2,0,0,1,31,24,9,0,0,0,40
2021-04-14,JO Holder,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,4,4,0,0,3,30,24,13,0,0,0,102
2021-04-14,GJ Maxwell,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,59,41,5,3,0,0,0,0,1,0,0,111
2021-04-14,Washington Sundar,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,8,11,1,0,0,14,12,7,0,0,0,25
2021-04-14,Abdul Samad,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,2,0,0,0,0,0,0,0,0,0,2
2021-04-14,Mohammed Siraj,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,2,29,24,13,0,0,0,69
2021-04-14,HV Patel,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,2,25,26,10,1,0,0,68
2021-04-14,JM Bairstow,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,12,13,1,0,0,0,0,0,0,0,0,20
2021-04-14,KA Jamieson,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,12,9,2,0,1,32,18,8,0,0,0,55
2021-04-14,S Nadeem,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,1,0,0,1,36,24,9,1,0,0,36
2021-04-14,T Natarajan,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,1,33,24,6,0,0,0,35
2021-04-14,AB de Villiers,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,1,5,0,0,0,0,0,0,1,0,0,5
2021-04-14,DA Warner,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,54,37,7,1,0,0,0,0,1,0,0,102
2021-04-14,Shahbaz Ahmed,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,14,10,0,1,3,7,12,6,1,0,0,117
2021-04-14,V Kohli,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,33,29,4,0,0,0,0,0,1,0,0,57
2021-04-14,WP Saha,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,1,9,0,0,0,0,0,0,2,0,0,5
2021-04-14,Rashid Khan,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,17,8,1,1,2,19,24,9,1,0,0,96
2021-04-14,MK Pandey,Sunrisers Hyderabad,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,38,39,2,2,0,0,0,0,2,0,0,66
2021-04-14,YS Chahal,Royal Challengers Bangalore,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",2021,Unknown,0,0,0,0,0,29,24,9,0,0,0,15
2021-04-15,C Sakariya,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,0,33,24,5,0,0,0,9
2021-04-15,JC Buttler,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,2,7,0,0,0,0,0,0,1,0,0,6
2021-04-15,M Vohra,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,9,11,2,0,0,0,0,0,0,0,0,21
2021-04-15,S Dube,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,2,7,0,0,0,0,0,0,0,0,0,6
2021-04-15,PP Shaw,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,2,5,0,0,0,0,0,0,0,0,0,6
2021-04-15,RR Pant,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,51,32,9,0,0,0,0,0,1,0,0,103
2021-04-15,AM Rahane,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,8,8,1,0,0,0,0,0,0,0,0,16
2021-04-15,S Dhawan,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,9,11,1,0,0,0,0,0,3,0,0,21
2021-04-15,DA Miller,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,62,43,7,2,0,0,0,0,1,0,0,116
2021-04-15,R Parag,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,2,5,0,0,0,16,12,3,0,0,0,9
2021-04-15,Mustafizur Rahman,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,2,29,24,11,0,0,0,75
2021-04-15,TK Curran,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,21,16,2,0,0,35,22,6,0,0,0,41
2021-04-15,R Tewatia,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,19,17,2,0,0,27,18,6,1,0,0,37
2021-04-15,CH Morris,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,36,18,0,4,1,27,18,7,0,0,0,106
2021-04-15,MP Stoinis,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,5,0,0,0,15,6,0,0,0,0,2
2021-04-15,R Ashwin,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,7,4,1,0,0,14,18,5,0,0,0,26
2021-04-15,JD Unadkat,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,11,7,0,1,3,15,24,15,0,0,0,121
2021-04-15,K Rabada,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,9,4,1,0,2,30,24,12,1,0,0,79
2021-04-15,SV Samson,Rajasthan Royals,Delhi Capitals,"Wankhede Stadium, Mumbai",2021,Unknown,4,3,1,0,0,0,0,0,1,0,0,12
2021-04-15,Lalit Yadav,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,20,24,3,0,0,0,0,0,2,0,0,36
2021-04-15,CR Woakes,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,15,11,2,0,2,23,24,12,0,0,0,95
2021-04-15,Avesh Khan,Delhi Capitals,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021,Unknown,0,0,0,0,3,33,24,10,0,0,0,93
2021-04-16,MM Ali,Chennai Super Kings,Punjab Kings,"Wankhede Stadium, Mumbai",2021,Unknown,46,31,7,1,1,17,18,6,0,0,0,133
2021-04-16,N Pooran,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021,Unknown,0,2,0,0,0,0,0,0,1,0,0,2
