Player,Batting Form,Bowling Form,Fielding Form,Credits,Player Type,Bowler Type,Team
Priyansh Arya,87.5765625,33.873,60.65625,6.5,BAT,-,PBKS
Pyla Avinash,66.44504076086956,35.059005434782605,53.23301630434783,5.5,BAT,-,PBKS
Quinton de Kock,70.6009573699422,35.55780346820809,75.63439306358381,8.0,WK,-,KKR
Rachin Ravindra,74.83815932080924,34.41329479768786,55.70525650289017,8.0,BAT,-,CHE
Rahmanullah Gurbaz,73.42003570214213,35.526921115266916,74.23108211492689,7.5,WK,-,KKR
Rahul Chahar,26.14479768786127,50.29535765895953,40.90106575144508,6.5,BOWL,-,SRH
Rahul Tewatia,71.61089234104047,28.92485549132948,64.66289739884392,7.0,ALL,-,GT
Rahul Tripathi,54.803423049132945,35.55780346820809,45.62523482658959,7.5,BAT,-,CHE
Raj Angad Bawa,28.85,33.873,48.078125,5.5,BAT,-,MI
Rajat Patidar,85.66397218208091,35.55780346820809,48.48650650289017,8.0,BAT,-,RCB
Rajvardhan Hangargekar,21.400316112716762,63.39212026332691,37.38975594091201,5.5,BOWL,-,LSG
Ramakrishna Ghosh,56.60519301470588,56.483125,52.77461029411765,5.5,ALL,-,CHE
Ramandeep Singh,58.35033417630058,28.27456647398844,65.89185332369942,7.5,ALL,-,KKR
Rashid-Khan,71.00682803468209,70.98053648843931,64.92301300578035,9.0,BOWL,-,GT
Rasikh Salam,18.545086705202312,49.1538475433526,41.02985910404624,6.5,BOWL,-,RCB
Ravi Bishnoi,20.283526011560692,74.21054010115607,68.14618858381503,8.0,BOWL,-,LSG
Ravichandran Ashwin,41.28220736994219,68.57238078034682,62.597055635838146,8.0,ALL,-,CHE
Ravindra Jadeja,65.0042088150289,76.09760657514451,65.61665462427746,8.5,ALL,-,CHE
Ravisrinivasan Sai Kishore,39.37107117052023,84.26229226878613,58.37677023121387,7.0,BOWL,-,GT
Reece Topley,24.465345014450865,61.97882546563905,39.34062299293513,6.5,BOWL,-,MI
Rinku Singh,76.4014541184971,35.55780346820809,59.69369580924855,7.5,BAT,-,KKR
Rishabh Pant,60.719373193641616,35.55780346820809,82.74394869942196,9.0,WK,-,LSG
Riyan Parag,79.25641257225433,41.243388728323694,69.53347182080924,8.0,ALL,-,RR
Robin Minz,71.97205882352941,35.52811764705882,71.98073529411764,5.5,WK,-,MI
Rohit Sharma,70.78653359826589,28.92485549132948,40.90106575144508,9.0,BAT,-,MI
Romario Shepherd,55.226580297942874,51.36179552023121,44.57347734614077,7.0,ALL,-,RCB
Rovman Powell,68.57798873774817,36.938895608193015,54.11827641995476,7.0,BAT,-,KKR
Ruturaj Gaikwad,76.98194544797688,35.55780346820809,65.48659682080924,9.0,BAT,-,CHE
Ryan Rickelton,74.0109375,35.559,88.951875,7.5,WK,-,MI
Sachin Baby,66.44504076086956,35.059005434782605,53.23301630434783,6.5,BAT,-,SRH
Sai Sudharsan,87.81896676300578,35.55780346820809,63.85148121387283,8.0,BAT,-,GT
Sam Curran,44.988159320809245,38.318117774566474,47.66280708092485,7.5,ALL,-,CHE
Sameer Rizvi,49.48942377167629,35.55780346820809,30.626499277456645,6.5,BAT,-,DC
Sandeep Sharma,31.198518786127167,71.67111632947976,47.922922687861266,7.5,BOWL,-,RR
Sanju Samson,85.2458092485549,35.55780346820809,84.9419617052023,9.0,WK,-,RR
Satyanarayana Raju,39.875,53.79249999999999,47.280125,5.5,ALL,-,MI
Shahbaz Ahmed,46.663917991329484,33.46701589595376,38.08314667630057,7.0,ALL,-,LSG
Shahrukh Khan,35.028179190751445,53.27638186416185,54.82185693641618,7.5,ALL,-,GT
Shaik Rasheed,56.0078125,33.873,48.078125,5.0,BAT,-,CHE
Shamar Joseph,21.400316112716762,57.96870985870264,37.38975594091201,6.5,BOWL,-,LSG
Shardul Thakur,15.0,20.7,19.2,7.5,BOWL,-,LSG
Shashank Singh,73.03225252890172,37.4013186416185,55.141672687861266,7.5,BAT,-,PBKS
Sherfane Rutherford,76.34062499999999,33.873,38.671875,7.0,BAT,-,GT
Shimron Hetmyer,80.49768786127167,35.55780346820809,71.77227239884392,7.5,BAT,-,RR
Shivam Dube,77.7098536849711,27.914739884393065,58.73993858381503,8.0,BAT,-,CHE
Shreyas Gopal,21.400316112716762,63.717264771997435,39.34062299293513,6.5,BOWL,-,CHE
Shreyas Iyer,89.8855852601156,34.46531791907515,55.31508309248555,8.5,BAT,-,PBKS
Shubham Dubey,68.63921604046243,35.55780346820809,29.672742052023118,5.5,BAT,-,RR
Shubman Gill,83.28516979768786,35.55780346820809,63.49237716763005,9.0,BAT,-,GT
Simarjeet- Singh,26.392548771676296,51.62191112716763,32.5340137283237,6.0,BOWL,-,SRH
Spencer Johnson,28.570682803468202,47.84297326589595,42.11367413294798,6.5,BOWL,-,KKR
Sunil Narine,83.64510476878613,85.07197434971098,50.91425216763005,9.0,ALL,-,KKR
Suryakumar Yadav,89.9120303468208,35.55780346820809,51.824656791907515,9.0,BAT,-,MI
Suryansh Shedge,41.2859375,38.129999999999995,47.280125,5.5,ALL,-,PBKS
Suyash Sharma,13.576878612716763,59.61320447976878,40.032749277456645,6.0,BOWL,-,RCB
Swapnil Singh,51.636984922220336,54.73462789017341,47.261338617817074,7.0,ALL,-,RCB
Swastik Chikara,66.44504076086956,35.059005434782605,53.23301630434783,5.5,BAT,-,RCB
T Natarajan,21.400316112716762,71.20425899165062,45.27992935131663,7.5,BOWL,-,DC
Tilak Varma,83.41076589595374,33.164739884393065,69.09994580924855,8.0,BAT,-,MI
Tim David,77.96788294797688,35.55780346820809,68.49020953757226,7.5,BAT,-,RCB
Travis Head,89.89141979768786,27.754335260115607,51.65711705202312,9.0,BAT,-,SRH
Trent Boult,33.371080202312136,75.64919617052023,38.86349349710983,8.5,BOWL,-,MI
Tripurana Vijay,26.245437499999998,67.82502777777778,39.260888888888886,5.5,BOWL,-,DC
Tristan Stubbs,75.90038836705202,32.55422687861272,64.19830202312139,8.0,BAT,-,DC
Tushar Deshpande,27.89406611271676,65.35507586705202,43.240841763005776,7.5,BOWL,-,RR
Umran Malik,34.31072073699421,70.12477922286448,45.27992935131663,6.0,BOWL,-,KKR
Vaibhav Arora,20.860115606936418,76.66516437861272,52.36710621387283,6.5,BOWL,-,KKR
Vaibhav Suryavanshi,66.44504076086956,35.059005434782605,53.23301630434783,5.0,BAT,-,RR
Vansh Bedi,71.97205882352941,35.52811764705882,71.98073529411764,5.0,WK,-,CHE
Varun Chakravarthy,19.134682080924854,90.34444544797688,50.003847543352606,9.0,BOWL,-,KKR
Venkatesh Iyer,76.55223085260116,31.161849710982658,64.40278179190751,8.0,BAT,-,KKR
Vignesh Puthur,28.921999999999997,76.7925625,40.950125,5.0,BOWL,-,MI
Vijay Shankar,66.33701228323699,30.069364161849713,55.70525650289017,6.5,BAT,-,CHE
Vipraj Nigam,69.718875,75.5019375,40.950125,5.0,BOWL,-,DC
Virat Kohli,84.06940028901734,35.55780346820809,60.34398482658959,9.0,BAT,-,RCB
Vishnu Vinod,68.84633628017681,35.526921115266916,58.90160234614076,6.5,WK,-,PBKS
Vyshak Vijaykumar,22.446820809248557,42.78717485549132,35.74210621387283,7.0,BOWL,-,PBKS
Wanindu Hasaranga,38.76264450867052,76.22257044797688,51.326643786127164,8.5,ALL,-,RR
Washington Sundar,63.43337247109827,64.41610368497109,44.107893786127164,7.0,ALL,-,GT
Wiaan Mulder,56.60519301470588,56.483125,52.77461029411765,7.0,ALL,-,SRH
Will Jacks,62.25620484104046,67.26522760115607,55.125325144508665,7.5,ALL,-,MI
Xavier Bartlett,34.500125,65.8331875,53.52825,6.5,BOWL,-,PBKS
Yash Dayal,13.576878612716763,73.1942286849711,43.41425216763005,7.0,BOWL,-,RCB
Yash Thakur,13.576878612716763,53.77870303468208,33.48777095375722,6.5,BOWL,-,PBKS
Yashasvi Jaiswal,84.56020592485548,27.65028901734104,72.20977239884392,9.0,BAT,-,RR
Yudhvir Singh Charak,25.45549132947977,36.92210982658959,29.672742052023118,6.5,ALL,-,RR
Yuvraj Chaudhary,56.60519301470588,56.483125,52.77461029411765,5.0,ALL,-,LSG
Yuzvendra Chahal,15.813872832369942,82.66250903179191,50.763059971098265,8.5,BOWL,-,PBKS
Zeeshan Ansari,18.421999999999997,65.92068749999999,57.575125,5.5,BOWL,-,SRH
