Player,Batting Form,Bowling Form,Fielding Form,Credits,Player Type,Bowler Type,Team
Digvesh Singh,25.144241242765762,62.50422083460249,35.77034541577825,5.0,BOWL,SPIN,LSG
Donovan Ferreira,34.22653998792167,50.829028988007934,39.39135967561039,7.0,ALL,-,DC
Dushmantha Chameera,13.838958005771543,37.928111008012905,31.404368537165535,7.0,BOWL,PACE,DC
Eshan Malinga,25.144241242765762,62.50422083460249,35.77034541577825,6.0,BOWL,-,SRH
Faf du Plessis,82.44344750237252,42.96820809248555,59.843305150547835,8.5,BAT,-,DC
FazalHaq Farooqi,14.173701578811146,35.52240962815978,30.8073073936675,7.0,BOWL,PACE,RR
Gerald Coetzee,28.476241242765763,57.987359562926194,40.30610264121178,7.0,BOWL,PACE,GT
Glenn Maxwell,60.43166033991889,71.90700759209732,62.71471400224312,8.5,ALL,SPIN,PBKS
Glenn Phillips,65.78606866318695,43.64907902683116,38.557404451729795,8.0,BAT,-,GT
Gurjapneet Singh,25.144241242765762,62.50422083460249,35.77034541577825,6.0,BOWL,PACE,CHE
Gurnoor Brar Singh,13.838958005771543,38.77782199067186,31.404368537165535,5.5,BOWL,-,GT
Hardik Pandya,72.88131955827797,62.902920369252,60.95343369855923,9.0,ALL,PACE,MI
Harnoor Singh Pannu,62.8120802238806,39.373940298507456,55.00335820895523,5.0,BAT,-,PBKS
Harpreet Brar,48.26236841039582,69.58996071899557,59.019975473581724,6.5,BOWL,SPIN,PBKS
Harshal Patel,38.548733931498575,72.60995600034511,51.24245103959969,8.0,BOWL,PACE,SRH
Harshit Rana,31.84399534121301,69.343693382797,58.466159088948324,8.0,BOWL,PACE,KKR
Heinrich Klaasen,90.50043136916574,42.96820809248555,86.84688551462341,9.0,WK,-,SRH
Himmat Singh,62.8120802238806,39.373940298507456,55.00335820895523,5.5,BAT,-,LSG
Ishan Kishan,86.94615434388749,43.561491674575095,80.07816409283063,8.0,WK,-,SRH
Ishant Sharma,14.740175567250454,61.346292382020536,45.3753990164783,7.5,BOWL,PACE,GT
Jacob Bethell,62.8120802238806,39.373940298507456,55.00335820895523,7.0,BAT,SPIN,RCB
Jake Fraser-McGurk,72.62496764731257,42.96820809248555,50.33463463031663,7.5,BAT,-,DC
Jamie Overton,57.977985074626865,56.830820895522386,53.97531343283582,6.5,ALL,PACE,CHE
Jasprit Bumrah,29.559539729100166,70.39593218876715,53.91920455525839,9.0,BOWL,PACE,MI
Jayant Yadav,13.838958005771543,51.58418037217476,35.95639165855282,6.5,BOWL,-,GT
Jaydev Unadkat,32.85722759037184,43.11213441463204,28.58187386765594,7.0,BOWL,PACE,SRH
Jitesh Sharma,63.53015270468467,42.96820809248555,88.27355275644896,7.5,WK,-,RCB
Jofra Archer,35.72305021137089,38.30883875420585,37.83538952635666,8.0,BOWL,PACE,RR
Jos Buttler,74.45164351652144,42.96820809248555,61.88745578466052,9.0,WK,-,GT
Josh Hazlewood,24.926591752221555,78.43813087740489,33.13389698904322,8.5,BOWL,PACE,RCB
Josh Inglis,65.12276119402985,43.010552238805964,68.3020895522388,7.5,WK,-,PBKS
K Nitish Reddy,70.10576093520835,31.436416184971094,51.69377102924683,8.0,ALL,PACE,SRH
KL Shrijith,65.12276119402985,43.010552238805964,68.3020895522388,6.0,WK,-,MI
Kagiso Rabada,39.448839616944184,60.412809507376416,41.42869467690449,8.5,BOWL,PACE,GT
Kamindu Mendis,62.8120802238806,39.373940298507456,55.00335820895523,7.0,BAT,-,SRH
Kamlesh Nagarkoti,25.144241242765762,62.50422083460249,35.77034541577825,6.0,BOWL,PACE,CHE
Karim Janat,57.977985074626865,56.830820895522386,53.97531343283582,6.0,ALL,-,GT
Karn Sharma,51.05427592484669,58.16944048778169,49.81477316144299,6.5,BOWL,SPIN,MI
Karun Nair,62.8120802238806,39.373940298507456,55.00335820895523,7.0,BAT,-,DC
Khaleel Ahmed,10.633239151065482,76.94600336467948,35.25817444569063,7.5,BOWL,PACE,CHE
Krunal Pandya,43.273585109136405,70.87686567164178,56.5492623587266,7.5,ALL,SPIN,RCB
Kuldeep Sen,13.838958005771543,59.6766659213077,45.566218248148196,6.0,BOWL,PACE,PBKS
Kuldeep Yadav,46.02026356656025,81.34413553619187,52.35355016823397,8.5,BOWL,SPIN,DC
Kulwant Khejroliya,13.838958005771543,42.965683262348165,31.404368537165535,6.0,BOWL,PACE,GT
Kumar Kartikeya,29.003278405659564,57.915785954619956,33.13389698904322,6.0,BOWL,SPIN,RR
Kumar Kushagra,36.060622465706146,43.007760331291514,42.33613579501338,5.5,WK,-,GT
Kunal Singh Rathore,65.12276119402985,43.010552238805964,68.3020895522388,5.0,WK,-,RR
Kwena Maphaka,13.838958005771543,38.2416948230418,31.404368537165535,6.0,BOWL,PACE,RR
Liam Livingstone,77.84127771546889,64.24157751703908,54.68434561297558,8.0,ALL,SPIN,RCB
Lockie Ferguson,43.884899922353554,62.580320938659305,41.9344750237253,7.5,BOWL,PACE,PBKS
Lokesh Rahul,80.02987231472694,42.96820809248555,85.21404538003623,9.0,WK,-,DC
Lungi Ngidi,25.144241242765762,66.00422083460249,35.77034541577825,7.5,BOWL,PACE,RCB
Luvnith Sisodia,65.12276119402985,43.010552238805964,68.3020895522388,5.5,WK,-,KKR
MS Dhoni,73.37325079803294,42.96820809248555,95.25722543352602,7.0,WK,-,CHE
Madhav Tiwari,57.977985074626865,56.830820895522386,53.97531343283582,5.0,ALL,-,DC
Maheesh Theekshana,24.191172030023292,58.021201794495724,36.370891208696406,7.5,BOWL,SPIN,RR
Mahipal Lomror,72.46236924122164,28.374512552842724,57.777057630920545,6.5,BAT,-,GT
Manav Suthar,28.490990854973685,33.956196618065746,34.8393365542231,6.0,ALL,SPIN,GT
Manimaran Siddharth,10.633239151065482,52.61907945820033,37.83538952635666,6.0,BOWL,SPIN,LSG
Manish Pandey,53.74714217927703,42.96820809248555,38.4951686653438,7.0,BAT,-,KKR
Manoj Bhandage,57.977985074626865,56.830820895522386,53.97531343283582,6.5,ALL,-,RCB
Manvanth Kumar L,57.977985074626865,56.830820895522386,53.97531343283582,5.5,ALL,-,DC
Marco Jansen,42.27005866620654,66.6414135967561,50.1764299887844,8.0,ALL,PACE,PBKS
Marcus Stoinis,56.96784142869468,56.03923302562333,45.474937451470964,8.0,ALL,PACE,PBKS
Matheesha Pathirana,10.633239151065482,78.58280131136226,54.88406953670952,8.5,BOWL,PACE,CHE
Matthew Breetzke,62.8120802238806,39.373940298507456,55.00335820895523,6.5,BAT,-,LSG
Mayank Markande,45.52103893062703,63.621752626510016,43.138472583408316,6.0,BOWL,SPIN,KKR
Mayank Yadav,13.838958005771543,66.03938268431348,35.95639165855282,7.5,BOWL,PACE,LSG
Mitchell Marsh,81.35605210939521,55.592485549132945,35.25817444569063,8.0,BAT,-,LSG
Mitchell Santner,42.62959408161505,55.77975368820637,44.26268225347252,7.5,ALL,SPIN,MI
Mitchell Starc,24.959386593046325,73.95477741351047,46.43365542231041,8.5,BOWL,PACE,DC
Moeen Ali,64.18011819515141,76.03186739711848,63.02325079803296,7.0,ALL,SPIN,KKR
Mohammed Shami,24.89107928565266,67.09999137261669,46.838279699767064,8.5,BOWL,PACE,SRH
Mohammed Siraj,29.043643775342936,81.3982076611164,55.94232594254163,8.0,BOWL,PACE,GT
Mohit Rathee,28.076250970580624,33.470647485117766,34.8393365542231,6.0,ALL,SPIN,RCB
Mohit Sharma,18.45864248123544,61.83052583901303,43.85644034164438,7.5,BOWL,PACE,DC
Mohsin Khan,37.40832216762125,70.1766659213077,40.30610264121178,7.0,BOWL,PACE,LSG
Mujeeb-ur-Rahman,21.938522388059702,58.6405671641791,32.94785074626866,7.0,BOWL,SPIN,MI
Mukesh Choudhary,26.68670735915797,55.458189543611425,40.31597791389872,6.5,BOWL,PACE,CHE
Mukesh Kumar,21.800869208868953,61.83660814424985,51.69377102924683,7.0,BOWL,PACE,DC
Musheer Khan,57.977985074626865,56.830820895522386,53.97531343283582,6.0,ALL,-,PBKS
Naman Dhir,72.97966094383574,39.804697610214824,52.57344060046588,6.5,ALL,SPIN,MI
Nathan Ellis,20.779192908290916,55.48963635579328,31.31308774048831,7.0,BOWL,PACE,CHE
Nehal Wadhera,73.46408851695281,38.65895953757226,46.9922784919334,7.5,BAT,-,PBKS
Nicholas Pooran,95.09623846087479,42.96820809248555,85.65691053403503,8.5,WK,-,LSG
Nishant Sindhu,57.977985074626865,56.830820895522386,53.97531343283582,6.0,ALL,-,GT
Nitish Rana,77.00179018203778,44.322815115175565,48.40846346303166,7.5,ALL,-,RR
Noor Ahmad,19.3326611163834,76.95550427055474,41.42869467690449,7.5,BOWL,SPIN,CHE
Nuwan Thushara,13.838958005771543,54.52782199067186,35.95639165855282,7.5,BOWL,PACE,RCB
Pat Cummins,63.4013782244845,59.63053230955052,62.37220688465188,8.5,BOWL,PACE,SRH
Philip Salt,76.91412518333189,42.96820809248555,63.24072556293677,8.5,WK,-,RCB
Prabhsimran Singh,79.35077862134415,42.96820809248555,49.56196618065741,7.5,WK,-,PBKS
Prasidh Krishna,10.633239151065482,52.51238029505651,33.28336640496937,7.5,BOWL,PACE,GT
Pravin Dubey,31.8143915317831,56.904989620729665,31.404368537165535,6.0,BOWL,-,PBKS
Prince Yadav,25.144241242765762,62.50422083460249,35.77034541577825,5.5,BOWL,PACE,LSG
Priyansh Arya,69.8120802238806,39.373940298507456,55.00335820895523,6.5,BAT,-,PBKS
Pyla Avinash,62.8120802238806,39.373940298507456,55.00335820895523,5.5,BAT,-,PBKS
Quinton de Kock,69.00986756966613,42.96820809248555,75.70537485980502,8.0,WK,-,KKR
Rachin Ravindra,77.85700327840566,40.29768786127167,58.424531964455184,8.0,BAT,SPIN,CHE
Rahmanullah Gurbaz,68.50137391079285,43.007760331291514,73.55289880079373,7.5,WK,-,KKR
Rahul Chahar,43.164102514442064,70.83418037217476,57.60379050248345,6.5,BOWL,SPIN,SRH
Rahul Tewatia,71.98842852212924,27.491329479768787,68.9473513933224,7.0,ALL,SPIN,GT
Rahul Tripathi,59.47637175394703,42.96820809248555,43.85644034164438,7.5,BAT,-,CHE
Raj Angad Bawa,46.2705223880597,39.03699999999999,54.28134328358209,5.5,BAT,-,MI
Rajat Patidar,88.70073764127338,42.96820809248555,50.532740919679064,8.0,BAT,-,RCB
Rajvardhan Hangargekar,13.838958005771543,52.16076996755048,31.404368537165535,5.5,BOWL,PACE,LSG
Ramakrishna Ghosh,57.977985074626865,56.830820895522386,53.97531343283582,5.5,ALL,-,CHE
Ramandeep Singh,65.42630057803467,25.97398843930636,57.05504270554741,7.5,ALL,PACE,KKR
Rashid-Khan,69.8182641704771,73.28508109740316,64.2371236304029,9.0,BOWL,SPIN,GT
Rasikh Salam,22.225724700198427,44.302680959365034,37.83538952635666,6.5,BOWL,PACE,RCB
Ravi Bishnoi,26.282083081701316,69.97802174100596,67.6323224915883,8.0,BOWL,SPIN,LSG
Ravichandran Ashwin,45.87553921145716,67.62363040289881,56.139569493572594,8.0,ALL,SPIN,CHE
Ravindra Jadeja,73.87846173755499,74.75984600120783,71.17278491933396,8.5,ALL,SPIN,CHE
Ravisrinivasan Sai Kishore,48.36455008196014,74.95348761970494,48.962557156414455,7.0,BOWL,SPIN,GT
Reece Topley,20.990692109817786,48.863082106278796,35.95639165855282,6.5,BOWL,PACE,MI
Rinku Singh,83.90021352773704,42.96820809248555,67.73089034595807,7.5,BAT,-,KKR
Rishabh Pant,54.695507290138906,42.96820809248555,89.31509360710895,9.0,WK,-,LSG
Riyan Parag,80.61889612630489,34.47459235613838,70.86931671124148,8.0,ALL,SPIN,RR
Robin Minz,65.12276119402985,43.010552238805964,68.3020895522388,5.5,WK,-,MI
Rohit Sharma,73.82401216461048,27.491329479768787,54.78129583297385,9.0,BAT,-,MI
Romario Shepherd,54.761222068846514,44.88105210939523,34.8393365542231,7.0,ALL,PACE,RCB
Rovman Powell,67.78895883659736,43.76035070313174,57.068965145371415,7.0,BAT,-,KKR
Ruturaj Gaikwad,84.92372314726944,42.96820809248555,70.86931671124148,9.0,BAT,-,CHE
Ryan Rickelton,65.12276119402985,43.010552238805964,68.3020895522388,7.5,WK,-,MI
Sachin Baby,62.8120802238806,39.373940298507456,55.00335820895523,6.5,BAT,-,SRH
Sai Sudharsan,83.8264386161677,42.96820809248555,52.76238029505651,8.0,BAT,-,GT
Sam Curran,57.24991372616685,46.841730653092924,53.31226813907342,7.5,ALL,PACE,CHE
Sameer Rizvi,45.38548227072729,42.96820809248555,30.8073073936675,6.5,BAT,-,DC
Sandeep Sharma,15.306649555689757,69.01604693296524,53.91920455525839,7.5,BOWL,PACE,RR
Sanju Samson,87.92765939090673,42.96820809248555,78.73505305840737,9.0,WK,-,RR
Satyanarayana Raju,57.977985074626865,56.830820895522386,53.97531343283582,5.5,ALL,PACE,MI
Shahbaz Ahmed,51.49692649469416,39.190729876628424,48.206151324303335,7.0,ALL,SPIN,LSG
Shahrukh Khan,39.388512639116556,35.45557976015874,45.984923647657666,7.5,ALL,-,GT
Shaik Rasheed,62.8120802238806,39.373940298507456,55.00335820895523,5.0,BAT,-,CHE
Shamar Joseph,13.838958005771543,39.50614569009383,31.404368537165535,6.5,BOWL,PACE,LSG
Shardul Thakur,35.0,48.3,44.8,7.5,BOWL,-,LSG
Shashank Singh,77.39457337589508,45.89161849710983,57.109503062721075,7.5,BAT,-,PBKS
Sherfane Rutherford,68.83208955223881,39.03699999999999,49.579850746268654,7.0,BAT,-,GT
Shimron Hetmyer,80.65045078077819,42.96820809248555,70.96227676645674,7.5,BAT,-,RR
Shivam Dube,82.44094124751962,25.134393063583815,65.50545681994652,8.0,BAT,-,CHE
Shreyas Gopal,13.838958005771543,52.91944048778169,35.95639165855282,6.5,BOWL,SPIN,CHE
Shreyas Iyer,82.69854844275731,40.41907514450867,54.32382883271504,8.5,BAT,-,PBKS
Shubham Dubey,70.76807436804417,42.96820809248555,28.58187386765594,5.5,BAT,-,RR
Shubman Gill,86.84246398067467,42.96820809248555,60.89897334138556,9.0,BAT,-,GT
Simarjeet- Singh,21.493691225951164,47.147690018117515,35.25817444569063,6.0,BOWL,PACE,SRH
Spencer Johnson,27.467647312570094,42.472985505996036,40.3642912604607,6.5,BOWL,PACE,KKR
Sunil Narine,82.96468164955569,76.77694978862911,60.89897334138556,9.0,ALL,SPIN,KKR
Suryakumar Yadav,91.37853722715899,42.96820809248555,58.32175826071953,9.0,BAT,-,MI
Suryansh Shedge,57.977985074626865,56.830820895522386,53.97531343283582,5.5,ALL,-,PBKS
Suyash Sharma,10.633239151065482,47.63648520403761,30.8073073936675,6.0,BOWL,SPIN,RCB
Swapnil Singh,46.38549952549391,52.75099430592701,41.11101285480113,7.0,ALL,SPIN,RCB
Swastik Chikara,62.8120802238806,39.373940298507456,55.00335820895523,5.5,BAT,-,RCB
T Natarajan,13.838958005771543,70.38909366697244,49.81477316144299,7.5,BOWL,PACE,DC
Tilak Varma,84.0675955482702,37.384393063583815,69.85775601759985,8.0,BAT,-,MI
Tim David,64.03006643085152,42.96820809248555,61.45921404538004,7.5,BAT,-,RCB
Travis Head,90.09432965231645,24.760115606936417,28.58187386765594,9.0,BAT,-,SRH
Trent Boult,36.87768527305668,72.517535156587,50.02696057285826,8.5,BOWL,PACE,MI
Tripurana Vijay,25.144241242765762,62.50422083460249,35.77034541577825,5.5,BOWL,-,DC
Tristan Stubbs,66.156231127599,37.40473211974808,55.02685273056682,8.0,BAT,-,DC
Tushar Deshpande,15.765701837632646,62.337201276852724,42.99434906392891,7.5,BOWL,PACE,RR
Umran Malik,43.963235462418936,67.8703075398048,49.81477316144299,6.0,BOWL,PACE,KKR
Vaibhav Arora,27.627458804244675,66.2778664481063,42.7437235786386,6.5,BOWL,PACE,KKR
Vaibhav Suryavanshi,62.8120802238806,39.373940298507456,55.00335820895523,5.0,BAT,-,RR
Vansh Bedi,65.12276119402985,43.010552238805964,68.3020895522388,5.0,WK,-,CHE
Varun Chakravarthy,23.60144724355103,82.91066344577689,54.07320334742473,9.0,BOWL,SPIN,KKR
Venkatesh Iyer,82.02424294711415,32.71098265895954,66.21354930549565,8.0,BAT,-,KKR
Vignesh Puthur,49.64424124276576,62.50422083460249,35.77034541577825,5.0,BOWL,SPIN,MI
Vijay Shankar,67.52950565093607,30.161849710982658,58.424531964455184,6.5,BAT,-,CHE
Vipraj Nigam,49.64424124276576,62.50422083460249,35.77034541577825,5.0,BOWL,SPIN,DC
Virat Kohli,84.66401734104046,42.96820809248555,66.05793287895781,9.0,BAT,-,RCB
Vishnu Vinod,57.829408592873776,43.007760331291514,37.78411267362609,6.5,WK,-,PBKS
Vyshak Vijaykumar,31.329770942973,47.22116297127081,42.7437235786386,7.0,BOWL,PACE,PBKS
Wanindu Hasaranga,42.51799887844017,77.26140971443361,48.20776895867483,8.5,ALL,SPIN,RR
Washington Sundar,60.00094901216461,44.4349710982659,40.31597791389872,7.0,ALL,SPIN,GT
Wiaan Mulder,57.977985074626865,56.830820895522386,53.97531343283582,7.0,ALL,PACE,SRH
Will Jacks,63.281338969890434,45.31570830817013,44.56615046156501,7.5,ALL,SPIN,MI
Xavier Bartlett,25.144241242765762,62.50422083460249,35.77034541577825,6.5,BOWL,PACE,PBKS
Yash Dayal,10.633239151065482,63.27825468035545,43.398973341385556,7.0,BOWL,PACE,RCB
Yash Thakur,10.633239151065482,59.021622379432316,37.483607971702185,6.5,BOWL,PACE,PBKS
Yashasvi Jaiswal,84.13381071521007,24.517341040462426,70.40257527391942,9.0,BAT,-,RR
Yudhvir Singh Charak,38.35000215684583,40.319126908808556,28.58187386765594,6.5,ALL,-,RR
Yuvraj Chaudhary,57.977985074626865,56.830820895522386,53.97531343283582,5.0,ALL,-,LSG
Yuzvendra Chahal,15.852892330256234,75.54671728064878,46.89274005694073,8.5,BOWL,SPIN,PBKS
Zeeshan Ansari,25.144241242765762,62.50422083460249,35.77034541577825,5.5,BOWL,-,SRH
